request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
775,pilot,A,financial_mmlu_ko-test-000395,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,195,0,195,3,198,614.58,3.105e-05,2026-07-21T02:49:13.390980+00:00,2026-07-21T02:49:14.005509+00:00
776,pilot,A,financial_mmlu_ko-test-000397,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,394.81,2.865e-05,2026-07-21T02:49:14.322362+00:00,2026-07-21T02:49:14.716703+00:00
777,pilot,A,financial_mmlu_ko-test-000399,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,176,0,176,3,179,389.62,2.82e-05,2026-07-21T02:49:15.033538+00:00,2026-07-21T02:49:15.422923+00:00
778,pilot,A,financial_mmlu_ko-test-000402,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,406.37,2.625e-05,2026-07-21T02:49:15.742443+00:00,2026-07-21T02:49:16.148445+00:00
779,pilot,A,financial_mmlu_ko-test-000404,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,198,0,198,3,201,396.88,3.15e-05,2026-07-21T02:49:16.467178+00:00,2026-07-21T02:49:16.863498+00:00
780,pilot,A,financial_mmlu_ko-test-000405,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,198,0,198,3,201,577.79,3.15e-05,2026-07-21T02:49:17.180127+00:00,2026-07-21T02:49:17.758030+00:00
781,pilot,A,financial_mmlu_ko-test-000406,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,416.9,2.625e-05,2026-07-21T02:49:18.076452+00:00,2026-07-21T02:49:18.492407+00:00
782,pilot,A,financial_mmlu_ko-test-000413,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,385.02,2.43e-05,2026-07-21T02:49:18.837198+00:00,2026-07-21T02:49:19.221968+00:00
783,pilot,A,financial_mmlu_ko-test-000417,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,399.24,2.64e-05,2026-07-21T02:49:19.538845+00:00,2026-07-21T02:49:19.937888+00:00
784,pilot,A,financial_mmlu_ko-test-000419,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,197,0,197,3,200,392.56,3.135e-05,2026-07-21T02:49:20.258915+00:00,2026-07-21T02:49:20.651361+00:00
785,pilot,A,financial_mmlu_ko-test-000423,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,397.56,2.685e-05,2026-07-21T02:49:20.968153+00:00,2026-07-21T02:49:21.365488+00:00
786,pilot,A,financial_mmlu_ko-test-000429,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,395.47,2.985e-05,2026-07-21T02:49:21.681868+00:00,2026-07-21T02:49:22.077258+00:00
787,pilot,A,financial_mmlu_ko-test-000430,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,397.56,2.715e-05,2026-07-21T02:49:22.394818+00:00,2026-07-21T02:49:22.791977+00:00
788,pilot,A,financial_mmlu_ko-test-000432,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,204,0,204,3,207,476.02,3.24e-05,2026-07-21T02:49:23.111782+00:00,2026-07-21T02:49:23.587399+00:00
789,pilot,A,financial_mmlu_ko-test-000436,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,218,0,218,3,221,393.26,3.45e-05,2026-07-21T02:49:23.903009+00:00,2026-07-21T02:49:24.296115+00:00
790,pilot,A,financial_mmlu_ko-test-000438,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,220,0,220,3,223,387.47,3.48e-05,2026-07-21T02:49:24.612320+00:00,2026-07-21T02:49:24.999363+00:00
791,pilot,A,financial_mmlu_ko-test-000439,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,194,0,194,3,197,397.01,3.09e-05,2026-07-21T02:49:25.315514+00:00,2026-07-21T02:49:25.713063+00:00
792,pilot,A,financial_mmlu_ko-test-000442,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,208,0,208,3,211,388.1,3.3e-05,2026-07-21T02:49:26.030432+00:00,2026-07-21T02:49:26.418398+00:00
793,pilot,A,financial_mmlu_ko-test-000444,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,227,0,227,3,230,383.87,3.585e-05,2026-07-21T02:49:26.735501+00:00,2026-07-21T02:49:27.118461+00:00
794,pilot,A,financial_mmlu_ko-test-000445,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,173,0,173,3,176,406.13,2.775e-05,2026-07-21T02:49:27.437235+00:00,2026-07-21T02:49:27.843575+00:00
795,pilot,A,financial_mmlu_ko-test-000446,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,391.37,3.21e-05,2026-07-21T02:49:28.159526+00:00,2026-07-21T02:49:28.551802+00:00
796,pilot,A,financial_mmlu_ko-test-000447,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,183,0,183,3,186,384.15,2.925e-05,2026-07-21T02:49:28.867644+00:00,2026-07-21T02:49:29.251620+00:00
797,pilot,A,financial_mmlu_ko-test-000448,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,223,0,223,3,226,391.78,3.525e-05,2026-07-21T02:49:29.566933+00:00,2026-07-21T02:49:29.959194+00:00
798,pilot,A,financial_mmlu_ko-test-000450,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,204,0,204,3,207,462.28,3.24e-05,2026-07-21T02:49:30.274664+00:00,2026-07-21T02:49:30.737022+00:00
799,pilot,A,financial_mmlu_ko-test-000452,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,204,0,204,3,207,379.57,3.24e-05,2026-07-21T02:49:31.053912+00:00,2026-07-21T02:49:31.433117+00:00
800,pilot,A,financial_mmlu_ko-test-000455,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,227,0,227,3,230,932.34,3.585e-05,2026-07-21T02:49:31.748174+00:00,2026-07-21T02:49:32.681151+00:00
